hospital_id,hospital_name,year,te_input_crs,te_input_vrs,te_input_nirs,te_output_crs,te_output_vrs,te_output_nirs,te_input_crs_grd,te_input_vrs_grd,te_input_nirs_grd,te_output_crs_grd,te_output_vrs_grd,te_output_nirs_grd,te_input_crs_region,te_input_vrs_region,te_input_nirs_region,te_output_crs_region,te_output_vrs_region,te_output_nirs_region
112100,Hospital Del Salvador de Santiago,2019,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.81,0.81,0.81,0.81,0.81,0.81
112100,Hospital Del Salvador de Santiago,2020,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.73,0.73,0.73,0.73,0.73,0.73
112101,Hospital Santiago Oriente Luis Tisne,2015,1.92,1.92,1.92,1.92,1.92,1.92,1.95,1.99,2.05,2.07,2.11,2.14,0.86,0.86,0.86,0.86,0.86,0.86
112101,Hospital Santiago Oriente Luis Tisne,2016,0.95,0.95,0.95,0.95,0.95,0.95,1.01,1.08,1.14,1.09,1.04,1.01,0.89,0.89,0.89,0.89,0.89,0.89
112101,Hospital Santiago Oriente Luis Tisne,2017,1.26,1.26,1.26,1.26,1.26,1.26,1.29,1.31,1.3,1.29,1.28,1.27,1.03,1.03,1.03,1.03,1.03,1.03
112101,Hospital Santiago Oriente Luis Tisne,2018,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.95,0.96,0.96,0.96,0.96,0.96,0.96
112101,Hospital Santiago Oriente Luis Tisne,2019,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.07,1.09,0.94,0.94,0.94,0.94,0.94,0.94
112101,Hospital Santiago Oriente Luis Tisne,2020,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.25,0.51,0.51,0.51,0.51,0.51,0.51
112102,Hospital Luis Calvo Mackena,2015,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.96,0.97,0.97,0.96,0.99,0.99,0.99,0.99,0.99,0.99
112102,Hospital Luis Calvo Mackena,2016,0.85,0.85,0.85,0.85,0.85,0.85,0.88,0.9,0.92,0.87,0.85,0.83,0.92,0.92,0.92,0.92,0.92,0.92
112102,Hospital Luis Calvo Mackena,2017,0.52,0.52,0.52,0.52,0.52,0.52,0.56,0.6,0.64,0.62,0.64,0.68,1.08,1.08,1.08,1.08,1.08,1.08
112102,Hospital Luis Calvo Mackena,2018,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.13,1.19,1.25,1.0,1.0,1.0,1.0,1.0,1.0
112102,Hospital Luis Calvo Mackena,2019,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.22,1.28,1.33,0.97,0.97,0.97,0.97,0.97,0.97
112102,Hospital Luis Calvo Mackena,2020,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.74,0.43,0.43,0.43,0.43,0.43,0.43
112103,Hospital del Tórax,2015,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.91,0.92,0.92,0.9,0.9,0.91,0.91,0.91,0.91,0.91,0.91
112103,Hospital del Tórax,2016,0.94,0.94,0.94,0.94,0.94,0.94,0.96,1.0,1.05,1.07,1.06,1.05,0.99,0.99,0.99,0.99,0.99,0.99
112103,Hospital del Tórax,2017,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.05,1.07,1.1,1.11,1.1,0.93,0.93,0.93,0.93,0.93,0.93
112103,Hospital del Tórax,2018,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.98,0.87,0.87,0.87,0.87,0.87,0.87
112103,Hospital del Tórax,2019,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.07,0.91,0.91,0.91,0.91,0.91,0.91
112103,Hospital del Tórax,2020,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.43,0.46,0.5,0.55,0.61,1.06,1.06,1.06,1.06,1.06,1.06
112104,Instituto de Neurocirugía,2015,0.86,0.86,0.86,0.86,0.86,0.86,0.9,0.9,0.89,0.88,0.86,0.85,0.98,0.98,0.98,0.98,0.98,0.98
112104,Instituto de Neurocirugía,2016,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.94,0.98,1.0,0.99,0.98,1.06,1.06,1.06,1.06,1.06,1.06
112104,Instituto de Neurocirugía,2017,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.05,1.06,1.08,0.91,0.91,0.91,0.91,0.91,0.91
112104,Instituto de Neurocirugía,2018,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.02,1.05,1.07,1.1,0.71,0.71,0.71,0.71,0.71,0.71
112104,Instituto de Neurocirugía,2019,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.97,1.01,1.02,1.03,1.05,1.05,1.05,1.05,1.05,1.05
112104,Instituto de Neurocirugía,2020,0.51,0.51,0.51,0.51,0.51,0.51,0.55,0.6,0.64,0.67,0.71,0.75,0.79,0.79,0.79,0.79,0.79,0.79
113100,Hospital Barros Luco Trudeau,2015,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.95,0.96,0.96,0.97,0.85,0.85,0.85,0.85,0.85,0.85
113100,Hospital Barros Luco Trudeau,2016,0.99,0.99,0.99,0.99,0.99,0.99,1.03,1.05,1.02,1.0,0.99,0.98,1.03,1.03,1.03,1.03,1.03,1.03
113100,Hospital Barros Luco Trudeau,2017,0.93,0.93,0.93,0.93,0.93,0.93,0.92,0.93,0.92,0.92,0.92,0.93,2.39,2.39,2.39,2.39,2.39,2.39
113100,Hospital Barros Luco Trudeau,2018,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,1.69,1.69,1.69,1.69,1.69,1.69
113100,Hospital Barros Luco Trudeau,2019,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.92,0.94,0.96,1.0,1.0,1.0,1.0,1.0,1.0
113100,Hospital Barros Luco Trudeau,2020,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.2,0.2,0.2,0.2,0.2,0.2
113130,Hospital Exequiel González Cortés,2015,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.01,1.01,1.02,1.01,0.86,0.86,0.86,0.86,0.86,0.86
113130,Hospital Exequiel González Cortés,2016,0.95,0.95,0.95,0.95,0.95,0.95,0.97,0.99,1.02,1.03,1.02,1.02,0.98,0.98,0.98,0.98,0.98,0.98
113130,Hospital Exequiel González Cortés,2017,1.34,1.34,1.34,1.34,1.34,1.34,1.33,1.35,1.38,1.43,1.48,1.5,2.38,2.38,2.38,2.38,2.38,2.38
113130,Hospital Exequiel González Cortés,2018,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,1.01,1.01,1.01,1.01,1.01,1.01
113130,Hospital Exequiel González Cortés,2019,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,1.21,1.21,1.21,1.21,1.21,1.21
113130,Hospital Exequiel González Cortés,2020,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.25,0.25,0.25,0.25,0.25,0.25
113180,Hospital Sanatorio El Pino,2015,0.86,0.86,0.86,0.86,0.86,0.86,0.9,0.93,0.94,0.94,0.93,0.92,1.07,1.07,1.07,1.07,1.07,1.07
113180,Hospital Sanatorio El Pino,2016,0.98,0.98,0.98,0.98,0.98,0.98,1.01,1.1,1.17,1.16,1.13,1.09,1.0,1.0,1.0,1.0,1.0,1.0
113180,Hospital Sanatorio El Pino,2017,2.38,2.38,2.38,2.38,2.38,2.38,2.51,2.32,2.01,1.79,1.6,1.41,0.93,0.93,0.93,0.93,0.93,0.93
113180,Hospital Sanatorio El Pino,2018,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.96,0.96,0.96,0.96,0.96,0.96
113180,Hospital Sanatorio El Pino,2019,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.9,0.9,0.9,0.9,0.9,0.9
113180,Hospital Sanatorio El Pino,2020,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.36,0.44,0.44,0.44,0.44,0.44,0.44
114101,Hospital Sótero del Río,2015,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,0.96,0.96,0.96,0.96,0.96,0.96
114101,Hospital Sótero del Río,2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,0.88,0.88,0.88,0.88
114101,Hospital Sótero del Río,2017,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.94,0.92,0.92,0.92,0.92,1.08,1.08,1.08,1.08,1.08,1.08
114101,Hospital Sótero del Río,2018,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98
114101,Hospital Sótero del Río,2019,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.07,1.07,1.07,1.07,1.07,1.07
114101,Hospital Sótero del Río,2020,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.62,0.62,0.62,0.62,0.62,0.62
114103,Hospital Padre Alberto Hurtado,2015,0.9,0.9,0.9,0.9,0.9,0.9,0.87,0.86,0.88,0.9,0.92,0.93,0.96,0.96,0.96,0.96,0.96,0.96
114103,Hospital Padre Alberto Hurtado,2016,0.96,0.96,0.96,0.96,0.96,0.96,1.01,1.06,1.1,1.08,1.03,1.01,0.9,0.9,0.9,0.9,0.9,0.9
114103,Hospital Padre Alberto Hurtado,2017,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.03,1.05,1.07,1.08,1.1,1.08,1.08,1.08,1.08,1.08,1.08
114103,Hospital Padre Alberto Hurtado,2018,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.05,1.08,1.11,1.15,1.19,0.99,0.99,0.99,0.99,0.99,0.99
114103,Hospital Padre Alberto Hurtado,2019,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.12,1.07,1.05,1.05,1.06,1.0,1.0,1.0,1.0,1.0,1.0
114103,Hospital Padre Alberto Hurtado,2020,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.64,0.72,0.79,0.86,0.58,0.58,0.58,0.58,0.58,0.58
115100,Hospital de Rancagua,2015,0.93,0.93,0.93,0.93,0.93,0.93,0.92,0.94,0.97,0.97,0.96,0.96,1.02,1.02,1.02,1.02,1.02,1.02
115100,Hospital de Rancagua,2016,0.94,0.94,0.94,0.94,0.94,0.94,0.96,1.0,1.04,1.04,1.02,0.99,0.8,0.8,0.8,0.8,0.8,0.8
115100,Hospital de Rancagua,2017,0.98,0.98,0.98,0.98,0.98,0.98,0.99,1.06,1.08,1.1,1.1,1.1,1.09,1.09,1.09,1.09,1.09,1.09
115100,Hospital de Rancagua,2018,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.14,1.17,1.19,1.21,1.24,0.89,0.89,0.89,0.89,0.89,0.89
115100,Hospital de Rancagua,2019,1.11,1.11,1.11,1.11,1.11,1.11,1.1,1.1,1.13,1.16,1.2,1.23,1.13,1.13,1.13,1.13,1.13,1.13
115100,Hospital de Rancagua,2020,0.77,0.77,0.77,0.77,0.77,0.77,0.79,0.84,0.94,1.06,1.2,1.34,1.25,1.25,1.25,1.25,1.25,1.25
115107,Hospital San Fernando,2015,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.94,0.95,0.96,0.97,0.97,0.9,0.9,0.9,0.9,0.9,0.9
115107,Hospital San Fernando,2016,0.88,0.88,0.88,0.88,0.88,0.88,0.87,0.82,0.81,0.82,0.82,0.82,0.96,0.96,0.96,0.96,0.96,0.96
115107,Hospital San Fernando,2017,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.08,1.08,1.08,1.08,1.05,1.05,1.05,1.05,1.05,1.05
115107,Hospital San Fernando,2018,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.01,1.01,1.01,1.01,1.01,1.01
115107,Hospital San Fernando,2019,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.18,1.18,1.18,1.18,1.18,1.18
115107,Hospital San Fernando,2020,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.59,0.59,0.59,0.59,0.59,0.59
116100,Hospital de Curicó,2015,0.96,0.96,0.96,0.96,0.96,0.96,0.95,0.95,0.97,0.99,1.0,1.0,0.94,0.94,0.94,0.94,0.94,0.94
116100,Hospital de Curicó,2016,0.9,0.9,0.9,0.9,0.9,0.9,0.97,0.98,0.91,0.84,0.81,0.8,0.9,0.9,0.9,0.9,0.9,0.9
116100,Hospital de Curicó,2017,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.1,1.1,1.09,1.09,1.09,1.01,1.01,1.01,1.01,1.01,1.01
116100,Hospital de Curicó,2018,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.98
116100,Hospital de Curicó,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,1.09,1.09,1.09,1.09,1.09
116100,Hospital de Curicó,2020,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.62,0.66,0.86,0.86,0.86,0.86,0.86,0.86
116105,Hospital de Talca,2015,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.93,0.94,0.94,0.94,0.92,0.92,0.92,0.92,0.92,0.92
116105,Hospital de Talca,2016,0.9,0.9,0.9,0.9,0.9,0.9,0.93,0.97,0.99,0.98,0.98,0.97,0.79,0.79,0.79,0.79,0.79,0.79
116105,Hospital de Talca,2017,8106784234893087.0,8106784234893087.0,8106784234893087.0,inf,inf,inf,8104627403059821.0,8368998696285193.0,9051905479623404.0,inf,inf,inf,1.01,1.01,1.01,1.01,1.01,1.01
116105,Hospital de Talca,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
116105,Hospital de Talca,2019,790569415042190.0,790569415042190.0,790569415042190.0,inf,inf,inf,790569415042328.0,790569415041898.0,790569415042348.0,inf,inf,inf,1.17,1.17,1.17,1.17,1.17,1.17
116105,Hospital de Talca,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,2.12,2.12,2.12,2.12,2.12
116108,Hospital de Linares,2015,1.02,1.02,1.02,1.02,1.02,1.02,1.0,1.0,1.01,1.03,1.07,1.08,0.88,0.88,0.88,0.88,0.88,0.88
116108,Hospital de Linares,2016,0.8,0.8,0.8,0.8,0.8,0.8,0.82,0.83,0.82,0.8,0.79,0.79,0.96,0.96,0.96,0.96,0.96,0.96
116108,Hospital de Linares,2017,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.1,1.13,1.09,1.09,1.09,0.95,0.95,0.95,0.95,0.95,0.95
116108,Hospital de Linares,2018,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,1.03,1.04,1.05,1.08,1.08,1.08,1.08,1.08,1.08
116108,Hospital de Linares,2019,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.09,1.07,1.06,1.0,1.0,1.0,1.0,1.0,1.0
116108,Hospital de Linares,2020,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.37,0.71,0.71,0.71,0.71,0.71,0.71
117101,Hospital de Chillán,2015,0.88,0.88,0.88,0.88,0.88,0.88,0.98,1.07,1.06,0.97,0.92,0.88,1.05,1.05,1.05,1.05,1.05,1.05
117101,Hospital de Chillán,2016,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.93,0.95,0.98,1.02,1.04,1.08,1.08,1.08,1.08,1.08,1.08
117101,Hospital de Chillán,2017,0.95,0.95,0.95,0.95,0.95,0.95,0.99,1.0,1.01,1.02,1.02,1.02,1.22,1.22,1.22,1.22,1.22,1.22
117101,Hospital de Chillán,2018,1.08,1.08,1.08,1.08,1.08,1.08,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0
117101,Hospital de Chillán,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117101,Hospital de Chillán,2020,0.71,0.71,0.71,0.71,0.71,0.71,0.73,0.73,0.73,0.74,0.77,0.8,0.67,0.67,0.67,0.67,0.67,0.67
117102,Hospital de San Carlos,2015,0.83,0.83,0.83,0.83,0.83,0.83,0.79,0.8,0.81,0.84,0.87,0.88,0.94,0.94,0.94,0.94,0.94,0.94
117102,Hospital de San Carlos,2016,0.99,0.99,0.99,0.99,0.99,0.99,1.04,1.05,1.04,1.01,0.98,0.98,1.05,1.05,1.05,1.05,1.05,1.05
117102,Hospital de San Carlos,2017,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.04,1.07,1.12,1.15,1.16,1.0,1.0,1.0,1.0,1.0,1.0
117102,Hospital de San Carlos,2018,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.97,0.86,0.83,0.82,1.0,1.0,1.0,1.0,1.0,1.0
117102,Hospital de San Carlos,2019,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.63,0.68,0.75,0.79,0.82,1.0,1.0,1.0,1.0,1.0,1.0
117102,Hospital de San Carlos,2020,0.65,0.65,0.65,0.65,0.65,0.65,0.74,0.86,1.02,1.21,1.42,1.68,0.83,0.83,0.83,0.83,0.83,0.83
118100,Hospital Guillermo Grant Benavente,2015,1.05,1.05,1.05,1.05,1.05,1.05,0.93,0.94,1.06,1.03,1.01,1.0,1.02,1.02,1.02,1.02,1.02,1.02
118100,Hospital Guillermo Grant Benavente,2016,1.08,1.08,1.08,1.08,1.08,1.08,1.02,1.03,1.01,1.05,1.07,1.09,0.97,0.97,0.97,0.97,0.97,0.97
118100,Hospital Guillermo Grant Benavente,2017,1.22,1.22,1.22,1.22,1.22,1.22,1.26,1.2,1.15,1.1,1.05,1.01,0.98,0.98,0.98,0.98,0.98,0.98
118100,Hospital Guillermo Grant Benavente,2018,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.98,0.97,0.96,1.02,1.02,1.02,1.02,1.02,1.02
118100,Hospital Guillermo Grant Benavente,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.02,1.02,1.03,1.04,1.21,1.21,1.21,1.21,1.21,1.21
118100,Hospital Guillermo Grant Benavente,2020,0.67,0.67,0.67,0.67,0.67,0.67,0.61,0.37,0.21,0.12,0.07,0.04,1.21,1.21,1.21,1.21,1.21,1.21
118105,Hospital de Coronel,2015,0.94,0.94,0.94,0.94,0.94,0.94,0.92,0.92,0.93,0.93,0.93,0.93,0.95,0.95,0.95,0.95,0.95,0.95
118105,Hospital de Coronel,2016,1.05,1.05,1.05,1.05,1.05,1.05,1.03,0.98,0.93,0.89,0.86,0.83,0.9,0.9,0.9,0.9,0.9,0.9
118105,Hospital de Coronel,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.07,1.12,1.15,1.17,1.18,1.09,1.09,1.09,1.09,1.09,1.09
118105,Hospital de Coronel,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.22,1.27,1.32,1.37,1.43,1.49,0.87,0.87,0.87,0.87,0.87,0.87
118105,Hospital de Coronel,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.05,1.07,1.1,1.12,1.15,1.0,1.0,1.0,1.0,1.0,1.0
118105,Hospital de Coronel,2020,0.83,0.83,0.83,0.83,0.83,0.83,0.61,0.32,0.29,0.37,0.48,0.63,0.64,0.64,0.64,0.64,0.64,0.64
119100,Hospital de Las Higueras,2015,1.02,1.02,1.02,1.02,1.02,1.02,1.0,1.0,1.01,1.01,1.02,1.03,0.95,0.95,0.95,0.95,0.95,0.95
119100,Hospital de Las Higueras,2016,0.97,0.97,0.97,0.97,0.97,0.97,0.94,0.91,0.9,0.92,0.94,0.95,0.92,0.92,0.92,0.92,0.92,0.92
119100,Hospital de Las Higueras,2017,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.02,1.04,1.06,1.1,1.15,0.94,0.94,0.94,0.94,0.94,0.94
119100,Hospital de Las Higueras,2018,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.99,0.98,0.97,1.13,1.13,1.13,1.13,1.13,1.13
119100,Hospital de Las Higueras,2019,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.27,1.29,1.31,1.07,1.07,1.07,1.07,1.07,1.07
119100,Hospital de Las Higueras,2020,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.29,0.86,0.86,0.86,0.86,0.86,0.86
120101,Hospital de Los Ángeles,2015,0.95,0.95,0.95,0.95,0.95,0.95,1.04,1.07,1.08,1.06,1.02,0.99,0.93,0.93,0.93,0.93,0.93,0.93
120101,Hospital de Los Ángeles,2016,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.91,0.94,0.93,0.93,0.92,0.94,0.94,0.94,0.94,0.94,0.94
120101,Hospital de Los Ángeles,2017,1.09,1.09,1.09,1.09,1.09,1.09,0.99,1.04,1.11,1.2,1.27,1.33,0.98,0.98,0.98,0.98,0.98,0.98
120101,Hospital de Los Ángeles,2018,0.87,0.87,0.87,0.87,0.87,0.87,0.92,0.92,0.89,0.85,0.82,0.79,1.08,1.08,1.08,1.08,1.08,1.08
120101,Hospital de Los Ángeles,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.11,1.19,1.27,1.35,1.45,1.54,1.11,1.11,1.11,1.11,1.11,1.11
120101,Hospital de Los Ángeles,2020,0.64,0.64,0.64,0.64,0.64,0.64,0.58,0.61,0.7,0.8,0.92,1.06,0.77,0.77,0.77,0.77,0.77,0.77
121109,Hospital de Temuco,2015,0.96,0.96,0.96,0.96,0.96,0.96,1.01,0.96,0.9,0.86,0.86,0.86,0.87,0.87,0.87,0.87,0.87,0.87
121109,Hospital de Temuco,2016,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.95,0.97,0.96,0.95,0.95,0.88,0.88,0.88,0.88,0.88,0.88
121109,Hospital de Temuco,2017,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.02,1.01,1.03,1.04,1.04,1.19,1.19,1.19,1.19,1.19,1.19
121109,Hospital de Temuco,2018,1.03,1.03,1.03,1.03,1.03,1.03,1.05,1.09,1.13,1.17,1.21,1.25,0.85,0.85,0.85,0.85,0.85,0.85
121109,Hospital de Temuco,2019,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.28,1.28,1.28,1.28,1.28,0.91,0.91,0.91,0.91,0.91,0.91
121109,Hospital de Temuco,2020,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,2.3,2.3,2.3,2.3,2.3,2.3
122100,Hospital de Valdivia,2015,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.99,1.03,1.01,0.99,0.98,0.94,0.94,0.94,0.94,0.94,0.94
122100,Hospital de Valdivia,2016,0.79,0.79,0.79,0.79,0.79,0.79,0.83,0.89,0.94,0.9,0.86,0.84,0.84,0.84,0.84,0.84,0.84,0.84
122100,Hospital de Valdivia,2017,1.01,1.01,1.01,1.01,1.01,1.01,1.09,1.1,1.09,1.08,1.07,1.06,0.97,0.97,0.97,0.97,0.97,0.97
122100,Hospital de Valdivia,2018,1.0,1.0,1.0,1.0,1.0,1.0,0.89,0.73,0.72,0.7,0.69,0.68,0.98,0.98,0.98,0.98,0.98,0.98
122100,Hospital de Valdivia,2019,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.16,1.01,0.88,0.77,0.68,1.06,1.06,1.06,1.06,1.06,1.06
122100,Hospital de Valdivia,2020,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.07,0.73,0.73,0.73,0.73,0.73,0.73
123100,Hospital de Osorno,2015,0.97,0.97,0.97,0.97,0.97,0.97,1.01,1.04,1.01,0.96,0.94,0.93,1.08,1.08,1.08,1.08,1.08,1.08
123100,Hospital de Osorno,2016,0.88,0.88,0.88,0.88,0.88,0.88,0.91,0.92,0.92,0.89,0.86,0.85,0.69,0.69,0.69,0.69,0.69,0.69
123100,Hospital de Osorno,2017,0.98,0.98,0.98,0.98,0.98,0.98,1.0,1.0,1.0,1.0,1.01,1.01,1.1,1.1,1.1,1.1,1.1,1.1
123100,Hospital de Osorno,2018,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0
123100,Hospital de Osorno,2019,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.14,1.14,1.14,1.14,1.14,1.14
123100,Hospital de Osorno,2020,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58
124105,Hospital de Puerto Montt,2015,0.87,0.87,0.87,0.87,0.87,0.87,0.96,0.98,0.98,0.98,0.98,0.98,0.95,0.95,0.95,0.95,0.95,0.95
124105,Hospital de Puerto Montt,2016,0.88,0.88,0.88,0.88,0.88,0.88,0.87,0.86,0.86,0.86,0.86,0.86,0.85,0.85,0.85,0.85,0.85,0.85
124105,Hospital de Puerto Montt,2017,1.19,1.19,1.19,1.19,1.19,1.19,1.22,1.24,1.24,1.24,1.24,1.24,0.52,0.52,0.52,0.52,0.52,0.52
124105,Hospital de Puerto Montt,2018,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.15,1.15,1.15,1.15,1.15,1.15
124105,Hospital de Puerto Montt,2019,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.2,1.2,1.2,1.2,1.2,1.2
124105,Hospital de Puerto Montt,2020,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0.6,0.6,0.6,0.6,0.6,0.6
125100,Hospital de Coyhaique,2015,1.04,1.04,1.04,1.04,1.04,1.04,1.05,1.06,1.06,1.06,1.06,1.06,,,,,,
125100,Hospital de Coyhaique,2016,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,,,,,,
125100,Hospital de Coyhaique,2017,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,
125100,Hospital de Coyhaique,2018,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,,,,,,
125100,Hospital de Coyhaique,2019,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,,,,,,
125100,Hospital de Coyhaique,2020,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,,,,,,
126100,Hospital Regional de Punta Arenas,2015,0.96,0.96,0.96,0.96,0.96,0.96,1.03,1.04,1.0,0.94,0.89,0.87,,,,,,
